2022-03-03 13:24:57;528;Order place succesful;
2022-03-03 14:33:53;529;Website Request served;
2022-03-03 15:05:23;529;User loged in;
2022-03-03 16:16:16;529;Item added to cart;
2022-03-03 17:22:56;529;Hermes chosen for shipping;
2022-03-03 18:11:44;529;Klarna chosen for payment;
2022-03-03 19:21:25;529;Order place succesful;
2022-03-03 20:06:01;530;Website Request served;
2022-03-03 21:25:20;530;Login not succesfull;
2022-03-03 22:32:22;530;User logged in;
2022-03-03 23:44:48;530;Item added to cart;
2022-03-04 00:19:49;530;DPD chosen for shipping;
2022-03-04 01:36:16;530;Klarna chosen for payment;
2022-03-04 02:19:00;530;Order placed succesful;
2022-03-04 03:01:25;531;Website Request served;
2022-03-04 04:24:03;531;User logged in;
2022-03-04 05:55:29;531;Item added to cart;
2022-03-04 06:16:30;531;DHL chosen for shipping;
2022-03-04 07:20:02;531;Paypal chosen for payment;
2022-03-04 08:11:57;531;Order placed succesful;
2022-03-04 09:15:26;532;Website Request served;
2022-03-04 10:00:09;532;User logged in;
2022-03-04 11:01:22;532;Item added to cart;
2022-03-04 12:32:49;532;DPD chosen for shipping;
2022-03-04 13:14:47;532;Sofortüberweisung chosen for payment;
2022-03-04 14:50:07;532;Order placed succesful;
2022-03-04 15:16:33;533;Website Request served;
2022-03-04 16:54:36;533;User logged in;
2022-03-04 17:10:23;533;Item added to cart;
2022-03-04 18:56:51;533;Item added to cart;
2022-03-04 19:10:20;533;Hermes chosen for shipping;
2022-03-04 20:38:04;533;Sofortüberweisung chosen for payment;
2022-03-04 21:27:25;533;Order placed succesful;
2022-03-04 22:58:01;534;Website Request served;
2022-03-04 23:10:45;534;User logged in;
2022-03-05 00:36:51;534;Item added to cart;
2022-03-05 01:45:36;534;Item added to cart;
2022-03-05 02:11:46;534;Hermes chosen for shipping;
2022-03-05 03:43:29;534;Klarna chosen for payment;
2022-03-05 04:49:05;534;Order placed succesful;
2022-03-05 05:25:29;535;Website Request served;
2022-03-05 06:44:00;535;User logged in;
2022-03-05 07:04:10;535;Item added to cart;
2022-03-05 08:41:27;535;Hermes chosen for shipping;
2022-03-05 09:30:34;535;Klarna chosen for payment;
2022-03-05 10:50:38;535;Order placed succesful;
2022-03-05 11:26:46;536;Website Request served;
2022-03-05 12:02:12;536;Login not succesfull;
2022-03-05 13:07:14;536;User logged in;
2022-03-05 14:33:01;536;Item added to cart;
2022-03-05 15:55:03;536;DPD chosen for shipping;
2022-03-05 16:15:28;536;Paypal chosen for payment;
2022-03-05 17:46:37;536;Order placed succesful;
2022-03-05 18:08:10;537;Website Request served;
2022-03-05 19:08:13;537;User logged in;
2022-03-05 20:06:55;537;Item added to cart;
2022-03-05 21:28:54;537;Item added to cart;
2022-03-05 22:20:03;537;Hermes chosen for shipping;
2022-03-05 23:36:41;537;Paypal chosen for payment;
2022-03-06 00:20:23;537;Order placed succesful;
2022-03-06 01:57:56;538;Website Request served;
2022-03-06 02:10:53;538;User logged in;
2022-03-06 03:16:45;538;Item added to cart;
2022-03-06 04:43:58;538;DPD chosen for shipping;
2022-03-06 05:20:23;538;Paypal chosen for payment;
2022-03-06 06:08:02;538;Order placed succesful;
2022-03-06 07:29:25;539;Website Request served;
2022-03-06 08:21:23;539;User logged in;
2022-03-06 09:25:28;539;Item added to cart;
2022-03-06 10:50:20;539;DHL chosen for shipping;
2022-03-06 11:47:42;539;Klarna chosen for payment;
2022-03-06 12:33:22;539;Order placed succesful;
2022-03-06 13:47:12;540;Website Request served;
2022-03-06 14:13:50;540;Login not succesfull;
2022-03-06 15:57:17;540;User logged in;
2022-03-06 16:08:16;540;Item added to cart;
2022-03-06 17:20:53;540;DPD chosen for shipping;
2022-03-06 18:43:50;540;Klarna chosen for payment;
2022-03-06 19:54:53;540;Order placed succesful;
2022-03-06 20:23:42;541;Website Request served;
2022-03-06 21:41:08;541;User logged in;
2022-03-06 22:56:40;541;Item added to cart;
2022-03-06 23:53:55;541;Hermes chosen for shipping;
2022-03-07 00:11:13;541;Sofortüberweisung chosen for payment;
2022-03-07 01:46:30;541;Order placed succesful;
2022-03-07 02:33:12;542;Website Request served;
2022-03-07 03:29:51;542;User logged in;
2022-03-07 04:20:01;542;Item added to cart;
2022-03-07 05:39:56;542;Item added to cart;
2022-03-07 06:32:16;542;Item added to cart;
2022-03-07 07:16:05;542;Item added to cart;
2022-03-07 08:25:42;542;Item added to cart;
2022-03-07 09:35:21;542;Item added to cart;
2022-03-07 10:59:59;542;Item added to cart;
2022-03-07 11:15:52;542;Hermes chosen for shipping;
2022-03-07 12:00:22;542;Sofortüberweisung chosen for payment;
2022-03-07 13:19:57;542;Order placed succesful;
2022-03-07 14:42:30;543;Website Request served;
2022-03-07 15:51:59;543;Login not succesfull;
2022-03-07 16:47:52;543;User logged in;
2022-03-07 17:03:41;543;Item added to cart;
2022-03-07 18:11:35;543;Hermes chosen for shipping;
2022-03-07 19:39:59;543;Klarna chosen for payment;
2022-03-07 20:21:45;543;Order placed succesful;
2022-03-07 21:54:53;544;Website Request served;
2022-03-07 22:25:04;544;Login not succesfull;
2022-03-07 23:32:45;544;User logged in;
2022-03-08 00:43:49;544;Item added to cart;
2022-03-08 01:32:50;544;Hermes chosen for shipping;
2022-03-08 02:09:38;544;Paypal chosen for payment;
2022-03-08 03:59:23;544;Order placed succesful;
2022-03-08 04:04:50;545;Website Request served;
2022-03-08 05:59:29;545;User logged in;
2022-03-08 06:40:31;545;Item added to cart;
2022-03-08 07:44:02;545;DHL chosen for shipping;
2022-03-08 08:55:35;545;Klarna chosen for payment;
2022-03-08 09:59:33;545;Order placed succesful;
2022-03-08 10:09:44;546;Website Request served;
2022-03-08 11:45:24;546;User logged in;
2022-03-08 12:12:58;546;Item added to cart;
2022-03-08 13:57:28;546;Item added to cart;
2022-03-08 14:59:52;546;Item added to cart;
2022-03-08 15:34:42;546;Item added to cart;
2022-03-08 16:38:04;546;Item added to cart;
2022-03-08 17:34:50;546;DHL chosen for shipping;
2022-03-08 18:14:31;546;Sofortüberweisung chosen for payment;
2022-03-08 19:51:23;546;Order placed succesful;
2022-03-08 20:24:21;547;Website Request served;
2022-03-08 21:23:33;547;User logged in;
2022-03-08 22:19:41;547;Item added to cart;
2022-03-08 23:20:03;547;Hermes chosen for shipping;
2022-03-09 00:34:08;547;Sofortüberweisung chosen for payment;
2022-03-09 01:28:08;547;Order placed succesful;
2022-03-09 02:09:36;548;Website Request served;
2022-03-09 03:31:54;548;User logged in;
2022-03-09 04:46:46;548;Item added to cart;
2022-03-09 05:29:28;548;Item added to cart;
2022-03-09 06:11:54;548;Item added to cart;
2022-03-09 07:36:49;548;Hermes chosen for shipping;
2022-03-09 08:31:57;548;Klarna chosen for payment;
2022-03-09 09:39:11;548;Order placed succesful;
2022-03-09 10:00:27;549;Website Request served;
2022-03-09 11:12:47;549;User loged in;
2022-03-09 12:49:14;549;Item added to cart;
2022-03-09 13:46:12;549;Item added to cart;
2022-03-09 14:24:36;549;DHL chosen fr shipping;
2022-03-09 15:09:59;549;Sofortueberweisung chosen for payment;
2022-03-09 16:31:18;549;Order place succesful;
2022-03-09 17:56:47;550;Website Request served;
2022-03-09 18:50:40;550;User logged in;
2022-03-09 19:31:30;550;Item added to cart;
2022-03-09 20:34:14;550;Item added to cart;
2022-03-09 21:43:35;550;Item added to cart;
2022-03-09 22:06:38;550;DPD chosen for shipping;
2022-03-09 23:24:35;550;Paypal chosen for payment;
2022-03-10 00:13:24;550;Order placed succesful;
2022-03-10 01:19:40;551;Website Request served;
2022-03-10 02:49:12;551;User logged in;
2022-03-10 03:12:32;551;Item added to cart;
2022-03-10 04:35:20;551;Item added to cart;
2022-03-10 05:47:27;551;Item added to cart;
2022-03-10 06:11:33;551;DHL chosen for shipping;
2022-03-10 07:13:38;551;Paypal chosen for payment;
2022-03-10 08:58:10;551;Order placed succesful;
2022-03-10 09:51:52;552;Website Request served;
2022-03-10 10:27:12;552;User loged in;
2022-03-10 11:14:00;552;Item added  cart;
2022-03-10 12:54:22;552;Item added  cart;
2022-03-10 13:35:19;552;Hermes chosen for shipping;
2022-03-10 14:53:22;552;Paypal chosen for payment;
2022-03-10 15:48:47;552;Order place succesful;
2022-03-10 16:18:34;553;Website Request served;
2022-03-10 17:26:43;553;User logged in;
2022-03-10 18:34:10;553;Item added to cart;
2022-03-10 19:37:16;553;Item added to cart;
2022-03-10 20:42:47;553;DHL chosen for shipping;
2022-03-10 21:15:26;553;Paypal chosen for payment;
2022-03-10 22:49:22;553;Order placed succesful;
2022-03-10 23:50:15;554;Website Request served;
2022-03-11 00:58:16;554;Login not succesfull;
2022-03-11 01:25:20;554;User logged in;
2022-03-11 02:56:54;554;Item added to cart;
2022-03-11 03:38:01;554;Hermes chosen for shipping;
2022-03-11 04:41:51;554;Klarna chosen for payment;
2022-03-11 05:17:01;554;Order placed succesful;
2022-03-11 06:57:35;555;Website Request served;
2022-03-11 07:39:32;555;Login not succesfull;
2022-03-11 08:59:06;555;User logged in;
2022-03-11 09:56:21;555;Item added to cart;
2022-03-11 10:24:23;555;Hermes chosen for shipping;
2022-03-11 11:40:52;555;Sofortüberweisung chosen for payment;
2022-03-11 12:00:19;555;Order placed succesful;
2022-03-11 13:14:49;556;Website Request served;
2022-03-11 14:31:33;556;User logged in;
2022-03-11 15:56:56;556;Item added to cart;
2022-03-11 16:28:18;556;Item added to cart;
2022-03-11 17:40:02;556;Hermes chosen for shipping;
2022-03-11 18:24:31;556;Sofortüberweisung chosen for payment;
2022-03-11 19:54:42;556;Order placed succesful;
2022-03-11 20:36:24;557;Website Request served;
2022-03-11 21:45:54;557;Login not succesfull;
2022-03-11 22:22:10;557;Login not succesfull;
2022-03-11 23:31:01;557;Login not succesfull;
2022-03-12 00:08:11;557;User loged in;
2022-03-12 01:28:12;557;Item added  cart;
2022-03-12 02:12:26;557;Item added  cart;
2022-03-12 03:26:36;557;Item added  cart;
2022-03-12 04:59:04;557;DHL chosen for shipping;
2022-03-12 05:38:12;557;Paypal chosen for payment;
2022-03-12 06:24:26;557;Order place succesful;
2022-03-12 07:35:43;558;Website Request served;
2022-03-12 08:18:25;558;Login not succesfull;
2022-03-12 09:59:07;558;Login not succesfull;
2022-03-12 10:41:56;558;User logged in;
2022-03-12 11:33:11;558;Item added to cart;
2022-03-12 12:46:27;558;Hermes chosen for shipping;
2022-03-12 13:46:11;558;Paypal chosen for payment;
2022-03-12 14:47:00;558;Order placed succesful;
2022-03-12 15:59:42;559;Website Request served;
2022-03-12 16:32:13;559;User logged in;
2022-03-12 17:14:36;559;Item added to cart;
2022-03-12 18:54:32;559;Item added to cart;
2022-03-12 19:18:12;559;Item added to cart;
2022-03-12 20:00:09;559;Item added to cart;
2022-03-12 21:22:10;559;Item added to cart;
2022-03-12 22:38:08;559;DPD chosen for shipping;
2022-03-12 23:30:36;559;Klarna chosen for payment;
2022-03-13 00:32:09;559;Order placed succesful;
2022-03-13 01:44:19;560;Website Request served;
2022-03-13 02:43:17;560;User logged in;
2022-03-13 03:42:18;560;Item added to cart;
2022-03-13 04:03:56;560;Item added to cart;
2022-03-13 05:21:34;560;Item added to cart;
2022-03-13 06:50:04;560;Hermes chosen for shipping;
2022-03-13 07:03:10;560;Klarna chosen for payment;
2022-03-13 08:46:09;560;Order placed succesful;
2022-03-13 09:49:00;561;Website Request served;
2022-03-13 10:26:32;561;User logged in;
2022-03-13 11:41:41;561;Item added to cart;
2022-03-13 12:37:07;561;DHL chosen for shipping;
2022-03-13 13:04:47;561;Klarna chosen for payment;
2022-03-13 14:04:18;561;Order placed succesful;
2022-03-13 15:27:32;562;Website Request served;
2022-03-13 16:35:51;562;Login not succesfull;
2022-03-13 17:06:47;562;User logged in;
2022-03-13 18:45:11;562;Item added to cart;
2022-03-13 19:16:15;562;DPD chosen for shipping;
2022-03-13 20:16:05;562;Sofortüberweisung chosen for payment;
2022-03-13 21:42:38;562;Order placed succesful;
2022-03-13 22:57:20;563;Website Request served;
2022-03-13 23:35:07;563;User logged in;
2022-03-14 00:19:42;563;Item added to cart;
2022-03-14 01:28:22;563;DHL chosen for shipping;
2022-03-14 02:06:31;563;Paypal chosen for payment;
2022-03-14 03:23:19;563;Order placed succesful;
2022-03-14 04:05:28;564;Website Request served;
2022-03-14 05:47:31;564;User logged in;
2022-03-14 06:01:29;564;Item added to cart;
2022-03-14 07:26:45;564;DHL chosen for shipping;
2022-03-14 08:51:55;564;Sofortüberweisung chosen for payment;
2022-03-14 09:33:14;564;Order placed succesful;
2022-03-14 10:25:38;565;Website Request served;
2022-03-14 11:08:54;565;User logged in;
2022-03-14 12:59:12;565;Item added to cart;
2022-03-14 13:26:52;565;DPD chosen for shipping;
2022-03-14 14:41:15;565;Sofortüberweisung chosen for payment;
2022-03-14 15:23:10;565;Order placed succesful;
2022-03-14 16:19:15;566;Website Request served;
2022-03-14 17:00:27;566;User logged in;
2022-03-14 18:39:33;566;Item added to cart;
2022-03-14 19:17:54;566;Item added to cart;
2022-03-14 20:46:55;566;Item added to cart;
2022-03-14 21:46:06;566;Item added to cart;
2022-03-14 22:13:36;566;Hermes chosen for shipping;
2022-03-14 23:51:17;566;Klarna chosen for payment;
2022-03-15 00:38:02;566;Order placed succesful;
2022-03-15 01:14:36;567;Website Request served;
2022-03-15 02:12:49;567;User logged in;
2022-03-15 03:04:10;567;Item added to cart;
2022-03-15 04:54:27;567;Item added to cart;
2022-03-15 05:48:11;567;DPD chosen for shipping;
2022-03-15 06:02:32;567;Klarna chosen for payment;
2022-03-15 07:05:24;567;Order placed succesful;
2022-03-15 08:01:15;568;Website Request served;
2022-03-15 09:54:00;568;User logged in;
2022-03-15 10:31:01;568;Item added to cart;
2022-03-15 11:57:06;568;Item added to cart;
2022-03-15 12:41:09;568;DHL chosen for shipping;
2022-03-15 13:50:14;568;Sofortüberweisung chosen for payment;
2022-03-15 14:27:55;568;Order placed succesful;
2022-03-15 15:15:15;569;Website Request served;
2022-03-15 16:03:04;569;Login not succesfull;
2022-03-15 17:14:03;569;User logged in;
2022-03-15 18:40:27;569;Item added to cart;
2022-03-15 19:02:41;569;DHL chosen for shipping;
2022-03-15 20:55:24;569;Klarna chosen for payment;
2022-03-15 21:12:10;569;Order placed succesful;
2022-03-15 22:35:33;570;Website Request served;
2022-03-15 23:01:32;570;Login not succesfull;
2022-03-16 00:30:04;570;User logged in;
2022-03-16 01:05:29;570;Item added to cart;
2022-03-16 02:52:40;570;Item added to cart;
2022-03-16 03:11:47;570;Item added to cart;
2022-03-16 04:31:27;570;DPD chosen for shipping;
2022-03-16 05:40:57;570;Klarna chosen for payment;
2022-03-16 06:50:41;570;Order placed succesful;
2022-03-16 07:15:22;571;Website Request served;
2022-03-16 08:04:12;571;Login not succesfull;
2022-03-16 09:42:25;571;User logged in;
2022-03-16 10:43:50;571;Item added to cart;
2022-03-16 11:13:41;571;DPD chosen for shipping;
2022-03-16 12:24:14;571;Sofortüberweisung chosen for payment;
2022-03-16 13:48:20;571;Order placed succesful;
2022-03-16 14:09:14;572;Website Request served;
2022-03-16 15:12:45;572;User logged in;
2022-03-16 16:05:29;572;Item added to cart;
2022-03-16 17:05:42;572;Hermes chosen for shipping;
2022-03-16 18:58:36;572;Klarna chosen for payment;
2022-03-16 19:15:43;572;Order placed succesful;
2022-03-16 20:43:58;573;Website Request served;
2022-03-16 21:04:08;573;User loged in;
2022-03-16 22:31:54;573;Item added to cart;
2022-03-16 23:48:00;573;DHL chosen fr shipping;
2022-03-17 00:39:20;573;Klarna chosen for payment;
2022-03-17 01:03:48;573;Order place succesful;
2022-03-17 02:35:03;574;Website Request served;
2022-03-17 03:53:03;574;User logged in;
2022-03-17 04:30:07;574;Item added to cart;
2022-03-17 05:22:34;574;DPD chosen for shipping;
2022-03-17 06:31:18;574;Paypal chosen for payment;
2022-03-17 07:15:14;574;Order placed succesful;
2022-03-17 08:22:32;575;Website Request served;
2022-03-17 09:51:35;575;Login not succesfull;
2022-03-17 10:12:42;575;User logged in;
2022-03-17 11:29:56;575;Item added to cart;
2022-03-17 12:48:46;575;Hermes chosen for shipping;
2022-03-17 13:32:04;575;Sofortüberweisung chosen for payment;
2022-03-17 14:53:06;575;Order placed succesful;
2022-03-17 15:03:03;576;Website Request served;
2022-03-17 16:18:21;576;User logged in;
2022-03-17 17:54:42;576;Item added to cart;
2022-03-17 18:36:54;576;DHL chosen for shipping;
2022-03-17 19:44:43;576;Klarna chosen for payment;
2022-03-17 20:16:18;576;Order placed succesful;
2022-03-17 21:22:14;577;Website Request served;
2022-03-17 22:35:15;577;User logged in;
2022-03-17 23:17:16;577;Item added to cart;
2022-03-18 00:29:38;577;Item added to cart;
2022-03-18 01:41:53;577;Item added to cart;
2022-03-18 02:18:20;577;DPD chosen for shipping;
2022-03-18 03:13:19;577;Paypal chosen for payment;
2022-03-18 04:39:02;577;Order placed succesful;
2022-03-18 05:15:09;578;Website Request served;
2022-03-18 06:50:17;578;User logged in;
2022-03-18 07:05:24;578;Item added to cart;
2022-03-18 08:57:44;578;Item added to cart;
2022-03-18 09:48:53;578;Item added to cart;
2022-03-18 10:54:59;578;Item added to cart;
2022-03-18 11:39:43;578;Item added to cart;
2022-03-18 12:20:25;578;Item added to cart;
2022-03-18 13:17:36;578;Item added to cart;
2022-03-18 14:06:03;578;DPD chosen for shipping;
2022-03-18 15:36:20;578;Sofortüberweisung chosen for payment;
2022-03-18 16:04:30;578;Order placed succesful;
2022-03-18 17:05:49;579;Website Request served;
2022-03-18 18:35:56;579;User logged in;
2022-03-18 19:07:53;579;Item added to cart;
2022-03-18 20:45:57;579;Item added to cart;
2022-03-18 21:39:43;579;Hermes chosen for shipping;
2022-03-18 22:15:44;579;Klarna chosen for payment;
2022-03-18 23:05:00;579;Order placed succesful;
2022-03-19 00:52:13;580;Website Request served;
2022-03-19 01:27:39;580;User logged in;
2022-03-19 02:10:30;580;Item added to cart;
2022-03-19 03:40:07;580;DPD chosen for shipping;
2022-03-19 04:46:19;580;Klarna chosen for payment;
2022-03-19 05:34:56;580;Order placed succesful;
2022-03-19 06:25:12;581;Website Request served;
2022-03-19 07:53:18;581;User logged in;
2022-03-19 08:16:13;581;Item added to cart;
2022-03-19 09:14:18;581;Item added to cart;
2022-03-19 10:41:14;581;DHL chosen for shipping;
2022-03-19 11:27:26;581;Klarna chosen for payment;
